IMGVR_UViG_3300007802_000040.3300007802.Ga0105667_101691_7	PAV07643.1	61.7	686	244	4	79	764	1	667	1.6e-148	537.3
IMGVR_UViG_3300007802_000040.3300007802.Ga0105667_101691_7	WP_095608495.1	50.2	225	99	7	16	236	12	227	3.9e-46	197.2
IMGVR_UViG_3300007802_000040.3300007802.Ga0105667_101691_7	WP_042708155.1	31.1	338	217	7	431	759	3	333	4.4e-29	140.6
IMGVR_UViG_3300007802_000040.3300007802.Ga0105667_101691_7	RAP49305.1	40.3	134	77	2	12	143	4	136	2.7e-18	104.8
IMGVR_UViG_3300007802_000040.3300007802.Ga0105667_101691_7	WP_048085436.1	31.9	204	111	3	11	214	110	285	1.3e-17	102.4
IMGVR_UViG_3300007802_000040.3300007802.Ga0105667_101691_7	AXN53405.1	32.4	238	126	6	3	239	18	221	2.2e-17	101.7
IMGVR_UViG_3300007802_000040.3300007802.Ga0105667_101691_8	PWL08034.1	68.7	134	42	0	1	134	6	139	5.6e-47	197.6
IMGVR_UViG_3300007802_000040.3300007802.Ga0105667_101691_8	WP_146192112.1	68.7	134	42	0	1	134	4	137	5.6e-47	197.6
IMGVR_UViG_3300007802_000040.3300007802.Ga0105667_101691_8	PAV07641.1	67.5	114	37	0	21	134	1	114	2.8e-38	168.7
IMGVR_UViG_3300007802_000040.3300007802.Ga0105667_101691_8	AXN53407.1	40.3	134	76	4	4	134	8	140	1.2e-17	100.1
IMGVR_UViG_3300007802_000040.3300007802.Ga0105667_101691_8	WP_048085439.1	33.3	135	88	2	4	138	3	135	5.1e-16	94.7
IMGVR_UViG_3300007802_000040.3300007802.Ga0105667_101691_8	WP_095608498.1	37.9	132	79	1	3	134	5	133	2.5e-15	92.4
IMGVR_UViG_3300007802_000040.3300007802.Ga0105667_101691_8	WP_173669478.1	31.0	129	87	2	6	134	2	128	6.9e-13	84.3
IMGVR_UViG_3300007802_000040.3300007802.Ga0105667_101691_9	WP_095608526.1	47.1	138	73	0	1	138	1	138	2.8e-27	132.1
IMGVR_UViG_3300007802_000040.3300007802.Ga0105667_101691_9	QAY16772.1	33.0	97	61	1	10	102	5	101	4.3e-07	65.1
IMGVR_UViG_3300007802_000040.3300007802.Ga0105667_101691_9	YP_009188395.1	33.0	97	61	1	10	102	5	101	9.5e-07	63.9
IMGVR_UViG_3300007802_000040.3300007802.Ga0105667_101691_9	QDF19610.1	33.0	97	61	1	10	102	5	101	9.5e-07	63.9
IMGVR_UViG_3300007802_000040.3300007802.Ga0105667_101691_10	WP_095608525.1	57.0	214	90	2	1	213	1	213	1.8e-65	259.6
IMGVR_UViG_3300007802_000040.3300007802.Ga0105667_101691_10	WP_095608500.1	43.9	180	92	4	5	179	5	180	2.3e-33	152.9
IMGVR_UViG_3300007802_000040.3300007802.Ga0105667_101691_12	WP_095608501.1	53.0	347	157	4	1	343	1	345	1.9e-101	379.8
IMGVR_UViG_3300007802_000040.3300007802.Ga0105667_101691_12	WP_095608524.1	52.4	349	158	4	1	343	1	347	2.4e-99	372.9
IMGVR_UViG_3300007802_000040.3300007802.Ga0105667_101691_12	WP_052400015.1	32.4	343	217	8	3	343	4	333	7.7e-42	181.8
IMGVR_UViG_3300007802_000040.3300007802.Ga0105667_101691_13	WP_095608502.1	62.0	137	51	1	1	137	1	136	6.5e-37	164.1
IMGVR_UViG_3300007802_000040.3300007802.Ga0105667_101691_13	WP_095608523.1	62.0	137	51	1	1	137	1	136	3.2e-36	161.8
IMGVR_UViG_3300007802_000040.3300007802.Ga0105667_101691_15	WP_095608522.1	45.1	1210	554	10	262	1406	390	1554	4.6e-114	423.7
IMGVR_UViG_3300007802_000040.3300007802.Ga0105667_101691_15	WP_095608503.1	52.6	323	146	4	1085	1406	1319	1635	8.8e-89	339.7
IMGVR_UViG_3300007802_000040.3300007802.Ga0105667_101691_15	WP_091699039.1	35.3	374	209	5	1065	1406	1140	1512	1.7e-55	229.2
IMGVR_UViG_3300007802_000040.3300007802.Ga0105667_101691_15	WP_178786382.1	42.1	254	129	4	1166	1404	10	260	8.9e-49	206.8
IMGVR_UViG_3300007802_000040.3300007802.Ga0105667_101691_15	WP_042708021.1	32.8	390	189	15	1069	1404	1105	1475	4.0e-33	154.8
IMGVR_UViG_3300007802_000040.3300007802.Ga0105667_101691_15	WP_048085445.1	31.8	214	145	1	262	475	187	399	4.9e-23	121.3
IMGVR_UViG_3300007802_000040.3300007802.Ga0105667_101691_15	WP_143714282.1	31.4	172	118	0	304	475	23	194	3.2e-14	92.0
IMGVR_UViG_3300008978_000005.3300008978.Ga0116004_1000198_1	WP_019265460.1	32.1	184	119	3	9	188	3	184	6.2e-13	85.1
IMGVR_UViG_3300008978_000005.3300008978.Ga0116004_1000198_1	WP_066669107.1	31.8	198	104	4	5	202	6	172	8.1e-13	84.7
IMGVR_UViG_3300008978_000005.3300008978.Ga0116004_1000198_1	KUK53070.1	31.4	194	102	4	9	202	10	172	4.4e-11	79.0
IMGVR_UViG_3300008978_000005.3300008978.Ga0116004_1000198_1	HEG91517.1	33.1	163	95	3	7	169	3	151	5.8e-11	78.6
IMGVR_UViG_3300008978_000005.3300008978.Ga0116004_1000198_1	WP_151537242.1	30.9	181	97	3	10	190	9	161	2.9e-10	76.3
IMGVR_UViG_3300008978_000005.3300008978.Ga0116004_1000198_1	MBC7340903.1	33.3	186	92	5	9	194	2	155	1.4e-09	73.9
IMGVR_UViG_3300008978_000005.3300008978.Ga0116004_1000198_1	WP_019262071.1	35.0	163	84	6	9	164	3	150	3.2e-09	72.8
IMGVR_UViG_3300008978_000005.3300008978.Ga0116004_1000198_1	WP_161910331.1	31.5	197	100	5	4	192	9	178	7.1e-09	71.6
IMGVR_UViG_3300008978_000005.3300008978.Ga0116004_1000198_1	WP_087301527.1	34.1	135	66	2	1	132	1	115	1.6e-08	70.5
IMGVR_UViG_3300008978_000005.3300008978.Ga0116004_1000198_1	WP_036368241.1	31.5	127	65	3	6	132	1	105	2.7e-08	69.7
IMGVR_UViG_3300008978_000005.3300008978.Ga0116004_1000198_1	PFP29391.1	32.5	163	84	3	10	172	5	141	4.6e-08	68.9
IMGVR_UViG_3300008978_000005.3300008978.Ga0116004_1000198_1	WP_081130855.1	31.1	183	98	5	9	189	3	159	6.0e-08	68.6
IMGVR_UViG_3300008978_000005.3300008978.Ga0116004_1000198_1	MBC2746229.1	34.5	119	64	2	9	126	25	130	1.7e-07	67.0
IMGVR_UViG_3300008978_000005.3300008978.Ga0116004_1000198_1	OPZ65903.1	33.6	119	59	1	10	128	14	112	2.3e-07	66.6
IMGVR_UViG_3300008978_000005.3300008978.Ga0116004_1000198_1	WP_053532669.1	30.6	183	99	5	9	189	3	159	3.0e-07	66.2
IMGVR_UViG_3300008978_000005.3300008978.Ga0116004_1000198_1	WP_145823546.1	30.9	162	78	6	7	163	3	135	3.9e-07	65.9
IMGVR_UViG_3300008978_000005.3300008978.Ga0116004_1000198_1	WP_011954680.1	33.2	199	107	8	9	200	3	182	3.9e-07	65.9
IMGVR_UViG_3300008978_000005.3300008978.Ga0116004_1000198_1	WP_169596526.1	34.4	128	56	4	7	129	3	107	5.1e-07	65.5
IMGVR_UViG_3300008978_000005.3300008978.Ga0116004_1000198_1	WP_119663875.1	35.2	128	55	4	7	129	3	107	6.6e-07	65.1
IMGVR_UViG_3300008978_000005.3300008978.Ga0116004_1000198_1	PZF98338.1	35.2	128	55	4	7	129	5	109	6.6e-07	65.1
IMGVR_UViG_3300008978_000005.3300008978.Ga0116004_1000198_2	OQD58714.1	47.4	456	214	5	1	454	21	452	1.1e-117	434.1
IMGVR_UViG_3300008978_000005.3300008978.Ga0116004_1000198_2	WP_080460413.1	47.4	456	214	5	1	454	23	454	1.1e-117	434.1
IMGVR_UViG_3300008978_000005.3300008978.Ga0116004_1000198_2	WP_067258908.1	47.4	443	206	5	1	440	13	431	4.8e-113	418.7
IMGVR_UViG_3300008978_000005.3300008978.Ga0116004_1000198_2	KZX16635.1	47.4	443	206	5	1	440	24	442	4.8e-113	418.7
IMGVR_UViG_3300008978_000005.3300008978.Ga0116004_1000198_2	WP_091699020.1	40.8	431	222	6	7	436	16	414	6.2e-84	322.0
IMGVR_UViG_3300008978_000005.3300008978.Ga0116004_1000198_2	WP_120766726.1	35.5	431	229	10	6	436	10	391	1.8e-59	240.7
IMGVR_UViG_3300008978_000005.3300008978.Ga0116004_1000198_2	WP_074951064.1	34.9	421	225	13	12	429	16	390	5.6e-53	219.2
IMGVR_UViG_3300008978_000005.3300008978.Ga0116004_1000198_2	WP_088832717.1	35.1	450	224	17	2	429	5	408	1.1e-51	214.9
IMGVR_UViG_3300008978_000005.3300008978.Ga0116004_1000198_2	WP_163855797.1	35.1	450	224	17	2	429	5	408	2.4e-51	213.8
IMGVR_UViG_3300008978_000005.3300008978.Ga0116004_1000198_2	WP_027633372.1	33.1	414	235	11	17	429	22	394	1.2e-50	211.5
IMGVR_UViG_3300008978_000005.3300008978.Ga0116004_1000198_2	RAP49670.1	30.7	433	266	7	1	433	8	406	1.5e-50	211.1
IMGVR_UViG_3300008978_000005.3300008978.Ga0116004_1000198_2	WP_062306600.1	34.2	421	228	13	12	429	16	390	3.4e-50	209.9
IMGVR_UViG_3300008978_000005.3300008978.Ga0116004_1000198_2	WP_129033936.1	33.8	414	232	11	17	429	22	394	7.6e-50	208.8
IMGVR_UViG_3300008978_000005.3300008978.Ga0116004_1000198_2	WP_041349242.1	32.6	414	237	11	17	429	22	394	7.6e-50	208.8
IMGVR_UViG_3300008978_000005.3300008978.Ga0116004_1000198_2	STC84035.1	32.1	414	239	10	17	429	22	394	2.9e-49	206.8
IMGVR_UViG_3300008978_000005.3300008978.Ga0116004_1000198_2	WP_043032500.1	32.9	414	236	11	17	429	22	394	3.8e-49	206.5
IMGVR_UViG_3300008978_000005.3300008978.Ga0116004_1000198_2	WP_053341163.1	32.6	414	237	11	17	429	22	394	3.8e-49	206.5
IMGVR_UViG_3300008978_000005.3300008978.Ga0116004_1000198_2	NFM72850.1	32.4	432	247	12	2	429	4	394	3.8e-49	206.5
IMGVR_UViG_3300008978_000005.3300008978.Ga0116004_1000198_2	WP_061317455.1	32.4	432	247	12	2	429	4	394	4.9e-49	206.1
IMGVR_UViG_3300008978_000005.3300008978.Ga0116004_1000198_2	WP_049041804.1	33.1	414	235	11	17	429	22	394	4.9e-49	206.1
IMGVR_UViG_3300008978_000005.3300008978.Ga0116004_1000198_3	WP_080460412.1	38.9	373	209	10	54	414	40	405	5.6e-61	245.7
IMGVR_UViG_3300008978_000005.3300008978.Ga0116004_1000198_3	TDX78714.1	30.5	321	182	11	75	362	48	360	1.0e-14	92.0
IMGVR_UViG_3300008978_000005.3300008978.Ga0116004_1000198_8	KYC53880.1	41.7	115	66	1	32	145	72	186	1.7e-14	89.7
IMGVR_UViG_3300008978_000005.3300008978.Ga0116004_1000198_8	RLC75096.1	42.5	113	64	1	35	147	54	165	2.9e-14	89.0
IMGVR_UViG_3300008978_000005.3300008978.Ga0116004_1000198_15	PKL68946.1	41.8	239	137	1	170	406	122	360	7.5e-45	193.4
IMGVR_UViG_3300008978_000005.3300008978.Ga0116004_1000198_15	QGZ14598.1	34.7	239	154	1	169	405	229	467	3.6e-31	147.9
IMGVR_UViG_3300008978_000005.3300008978.Ga0116004_1000198_15	WP_019262085.1	42.2	83	45	2	800	882	1363	1442	5.6e-08	70.9
IMGVR_UViG_3300008978_000005.3300008978.Ga0116004_1000198_15	WP_011954694.1	42.2	83	45	2	800	882	1290	1369	5.6e-08	70.9
IMGVR_UViG_3300008978_000005.3300008978.Ga0116004_1000198_15	WP_177869201.1	42.2	83	45	2	800	882	1363	1442	5.6e-08	70.9
IMGVR_UViG_3300008978_000005.3300008978.Ga0116004_1000198_16	WP_004030763.1	52.7	112	51	1	7	118	16	125	4.3e-21	111.3
IMGVR_UViG_3300008978_000005.3300008978.Ga0116004_1000198_22	WP_100906181.1	44.0	150	83	1	10	159	14	162	3.7e-31	145.2
IMGVR_UViG_3300008978_000005.3300008978.Ga0116004_1000198_22	PKL72485.1	43.3	150	84	1	10	159	14	162	1.1e-30	143.7
IMGVR_UViG_3300008978_000005.3300008978.Ga0116004_1000198_22	WP_169032800.1	43.3	150	84	1	10	159	14	162	1.8e-30	142.9
IMGVR_UViG_3300008978_000005.3300008978.Ga0116004_1000198_22	WP_100907858.1	43.3	150	84	1	10	159	14	162	2.4e-30	142.5
IMGVR_UViG_3300008978_000005.3300008978.Ga0116004_1000198_22	OPX58771.1	42.9	154	83	3	9	159	4	155	1.3e-28	136.7
IMGVR_UViG_3300008978_000005.3300008978.Ga0116004_1000198_22	EKQ54611.1	44.7	150	80	3	10	158	13	160	3.2e-27	132.1
IMGVR_UViG_3300008978_000005.3300008978.Ga0116004_1000198_23	EKQ54611.1	73.9	165	43	0	1	165	1	165	3.7e-71	278.1
IMGVR_UViG_3300008978_000005.3300008978.Ga0116004_1000198_23	WP_169032800.1	55.8	165	69	3	4	165	3	166	2.6e-48	202.2
IMGVR_UViG_3300008978_000005.3300008978.Ga0116004_1000198_23	WP_100907858.1	55.2	165	70	3	4	165	3	166	4.4e-48	201.4
IMGVR_UViG_3300008978_000005.3300008978.Ga0116004_1000198_23	WP_100906181.1	55.8	165	69	3	4	165	3	166	4.4e-48	201.4
IMGVR_UViG_3300008978_000005.3300008978.Ga0116004_1000198_23	PKL72485.1	55.2	165	70	3	4	165	3	166	1.3e-47	199.9
IMGVR_UViG_3300008978_000005.3300008978.Ga0116004_1000198_23	WP_100909104.1	54.4	160	71	2	7	165	8	166	8.3e-47	197.2
IMGVR_UViG_3300008978_000005.3300008978.Ga0116004_1000198_23	OPX58771.1	50.3	161	78	2	5	165	1	159	4.3e-43	184.9
IMGVR_UViG_3300008978_000005.3300008978.Ga0116004_1000198_23	AXV38425.1	31.1	151	78	7	8	147	2	137	4.2e-06	62.0
IMGVR_UViG_3300008978_000005.3300008978.Ga0116004_1000198_25	PKL68955.1	32.8	308	127	4	9	316	9	236	2.1e-28	137.5
IMGVR_UViG_3300008978_000005.3300008978.Ga0116004_1000198_25	QGH71187.1	30.7	349	142	7	1	333	1	265	4.3e-26	129.8
IMGVR_UViG_3300008978_000005.3300008978.Ga0116004_1000198_25	HFT98992.1	55.8	86	37	1	1	86	1	85	5.3e-16	96.3
IMGVR_UViG_3300008978_000005.3300008978.Ga0116004_1000198_25	HGS68319.1	45.0	80	36	3	2	77	13	88	2.9e-06	63.9
IMGVR_UViG_3300010236_000015.3300010236.Ga0136246_10000332_1	WP_027854700.1	60.9	115	45	0	102	216	394	508	2.5e-30	142.9
IMGVR_UViG_3300010236_000015.3300010236.Ga0136246_10000332_1	HIC23916.1	52.5	120	56	1	102	220	331	450	4.8e-26	128.6
IMGVR_UViG_3300010236_000015.3300010236.Ga0136246_10000332_1	BAR14524.1	52.5	118	55	1	102	218	960	1077	2.9e-23	119.4
IMGVR_UViG_3300010236_000015.3300010236.Ga0136246_10000332_1	BAR23617.1	52.2	113	53	1	107	218	1306	1418	5.5e-22	115.2
IMGVR_UViG_3300010236_000015.3300010236.Ga0136246_10000332_1	BAR23589.1	52.2	113	53	1	107	218	1330	1442	5.5e-22	115.2
IMGVR_UViG_3300010236_000015.3300010236.Ga0136246_10000332_1	NOS86830.1	54.2	118	45	2	104	212	332	449	1.2e-21	114.0
IMGVR_UViG_3300010236_000015.3300010236.Ga0136246_10000332_1	MAR35610.1	50.0	114	55	1	105	218	74	185	1.6e-21	113.6
IMGVR_UViG_3300010236_000015.3300010236.Ga0136246_10000332_1	NDC49722.1	49.6	117	51	1	102	218	203	311	2.7e-21	112.8
IMGVR_UViG_3300010236_000015.3300010236.Ga0136246_10000332_1	BAR24447.1	50.9	114	55	1	104	216	703	816	3.6e-21	112.5
IMGVR_UViG_3300010236_000015.3300010236.Ga0136246_10000332_1	NDB84939.1	44.1	118	66	0	102	219	314	431	6.1e-21	111.7
IMGVR_UViG_3300010236_000015.3300010236.Ga0136246_10000332_1	OQA62836.1	52.1	119	48	2	108	217	404	522	1.0e-20	110.9
IMGVR_UViG_3300010236_000015.3300010236.Ga0136246_10000332_1	NBW10850.1	48.2	112	58	0	107	218	605	716	1.0e-20	110.9
IMGVR_UViG_3300010236_000015.3300010236.Ga0136246_10000332_1	NWG27530.1	45.7	127	60	2	103	220	312	438	3.0e-20	109.4
IMGVR_UViG_3300010236_000015.3300010236.Ga0136246_10000332_1	OGT02163.1	48.2	114	59	0	102	215	742	855	3.0e-20	109.4
IMGVR_UViG_3300010236_000015.3300010236.Ga0136246_10000332_1	QDP60756.1	47.4	116	57	1	102	217	1234	1345	4.0e-20	109.0
IMGVR_UViG_3300010236_000015.3300010236.Ga0136246_10000332_1	KXK45661.1	48.8	123	54	2	104	217	353	475	5.2e-20	108.6
IMGVR_UViG_3300010236_000015.3300010236.Ga0136246_10000332_1	NWG29622.1	50.8	118	49	2	104	212	309	426	6.7e-20	108.2
IMGVR_UViG_3300010236_000015.3300010236.Ga0136246_10000332_1	NUM60706.1	48.4	122	54	2	102	214	39	160	8.8e-20	107.8
IMGVR_UViG_3300010236_000015.3300010236.Ga0136246_10000332_1	OQA65707.1	48.8	123	54	2	104	217	260	382	8.8e-20	107.8
IMGVR_UViG_3300010236_000015.3300010236.Ga0136246_10000332_1	NOR27619.1	47.0	117	61	1	103	218	326	442	1.5e-19	107.1
IMGVR_UViG_3300010236_000015.3300010236.Ga0136246_10000332_5	NCC59089.1	83.3	299	45	2	1	298	1	295	2.4e-137	498.8
IMGVR_UViG_3300010236_000015.3300010236.Ga0136246_10000332_5	WP_052735631.1	65.3	170	58	1	117	286	176	344	1.1e-57	234.2
IMGVR_UViG_3300010236_000015.3300010236.Ga0136246_10000332_5	WP_015324595.1	54.3	175	77	3	118	291	122	294	1.2e-48	204.1
IMGVR_UViG_3300010236_000015.3300010236.Ga0136246_10000332_5	ANS02806.1	52.1	165	77	2	125	288	19	182	2.0e-43	186.8
IMGVR_UViG_3300010236_000015.3300010236.Ga0136246_10000332_5	WP_135612780.1	50.9	173	78	4	124	290	129	300	4.7e-40	175.6
IMGVR_UViG_3300010236_000015.3300010236.Ga0136246_10000332_5	WP_066070238.1	50.6	174	80	3	124	292	14	186	1.8e-39	173.7
IMGVR_UViG_3300010236_000015.3300010236.Ga0136246_10000332_5	WP_117477228.1	49.5	186	85	4	119	298	54	236	4.0e-39	172.6
IMGVR_UViG_3300010236_000015.3300010236.Ga0136246_10000332_5	WP_156068502.1	49.5	186	85	4	119	298	54	236	4.0e-39	172.6
IMGVR_UViG_3300010236_000015.3300010236.Ga0136246_10000332_5	OUP20699.1	50.6	176	81	4	125	295	21	195	5.2e-39	172.2
IMGVR_UViG_3300010236_000015.3300010236.Ga0136246_10000332_5	WP_087296476.1	50.6	176	81	4	125	295	56	230	5.2e-39	172.2
IMGVR_UViG_3300010236_000015.3300010236.Ga0136246_10000332_5	WP_097769990.1	48.9	186	86	4	119	298	54	236	8.8e-39	171.4
IMGVR_UViG_3300010236_000015.3300010236.Ga0136246_10000332_5	WP_098922796.1	50.0	180	81	4	125	298	60	236	1.2e-38	171.0
IMGVR_UViG_3300010236_000015.3300010236.Ga0136246_10000332_5	WP_149314836.1	48.8	170	82	2	121	286	19	187	1.5e-38	170.6
IMGVR_UViG_3300010236_000015.3300010236.Ga0136246_10000332_5	HIE02843.1	46.7	180	90	4	120	296	150	326	5.7e-38	168.7
IMGVR_UViG_3300010236_000015.3300010236.Ga0136246_10000332_5	KJU86167.1	49.7	165	76	2	129	286	8	172	1.3e-37	167.5
IMGVR_UViG_3300010236_000015.3300010236.Ga0136246_10000332_5	WP_091403481.1	51.2	166	75	4	125	286	22	185	2.2e-37	166.8
IMGVR_UViG_3300010236_000015.3300010236.Ga0136246_10000332_5	WP_191835895.1	44.1	177	93	4	125	297	26	200	8.2e-37	164.9
IMGVR_UViG_3300010236_000015.3300010236.Ga0136246_10000332_5	WP_126476851.1	44.6	177	92	4	125	297	26	200	1.1e-36	164.5
IMGVR_UViG_3300010236_000015.3300010236.Ga0136246_10000332_5	WP_180366778.1	46.7	180	89	4	125	298	20	198	1.8e-36	163.7
IMGVR_UViG_3300010236_000015.3300010236.Ga0136246_10000332_5	WP_153972631.1	45.3	172	89	3	125	292	25	195	2.4e-36	163.3
IMGVR_UViG_3300010236_000015.3300010236.Ga0136246_10000332_6	HGE16104.1	36.0	136	87	0	3	138	7	142	3.3e-12	82.0
IMGVR_UViG_3300010236_000015.3300010236.Ga0136246_10000332_11	OYT64157.1	35.5	234	116	4	4	237	3	201	6.1e-35	158.3
IMGVR_UViG_3300010236_000015.3300010236.Ga0136246_10000332_11	HHE53465.1	31.6	225	113	9	18	237	19	207	4.1e-15	92.4
IMGVR_UViG_3300010236_000015.3300010236.Ga0136246_10000332_11	ROL55720.1	31.1	225	114	9	18	237	5	193	3.5e-14	89.4
IMGVR_UViG_3300010236_000015.3300010236.Ga0136246_10000332_13	OYT64159.1	40.5	289	153	4	1	287	1	272	1.2e-53	220.7
IMGVR_UViG_3300010236_000015.3300010236.Ga0136246_10000332_13	WP_175417981.1	36.4	286	162	5	5	287	5	273	1.2e-45	194.1
IMGVR_UViG_3300010236_000015.3300010236.Ga0136246_10000332_13	HHO74447.1	37.8	291	161	5	3	288	2	277	2.0e-43	186.8
IMGVR_UViG_3300010236_000015.3300010236.Ga0136246_10000332_13	RLC84105.1	36.1	285	162	4	6	287	7	274	1.7e-42	183.7
IMGVR_UViG_3300010236_000015.3300010236.Ga0136246_10000332_13	HHN85380.1	35.5	287	162	5	8	286	8	279	1.4e-41	180.6
IMGVR_UViG_3300010236_000015.3300010236.Ga0136246_10000332_13	NLZ51812.1	35.4	285	164	4	6	287	7	274	1.4e-41	180.6
IMGVR_UViG_3300010236_000015.3300010236.Ga0136246_10000332_13	HHE53467.1	35.8	288	166	7	3	286	2	274	7.7e-40	174.9
IMGVR_UViG_3300010236_000015.3300010236.Ga0136246_10000332_13	OPY23621.1	36.2	293	164	5	1	286	1	277	8.5e-39	171.4
IMGVR_UViG_3300010236_000015.3300010236.Ga0136246_10000332_13	NMA26736.1	35.1	282	164	4	7	286	8	272	5.5e-38	168.7
IMGVR_UViG_3300010236_000015.3300010236.Ga0136246_10000332_13	RLJ04214.1	35.1	285	165	6	7	286	6	275	5.5e-38	168.7
IMGVR_UViG_3300010236_000015.3300010236.Ga0136246_10000332_13	HEP46038.1	33.3	294	173	5	1	286	1	279	2.1e-37	166.8
IMGVR_UViG_3300010236_000015.3300010236.Ga0136246_10000332_13	WP_095608414.1	32.5	308	166	7	1	286	1	288	1.8e-36	163.7
IMGVR_UViG_3300010236_000015.3300010236.Ga0136246_10000332_13	QLH52775.1	35.7	280	145	6	19	286	10	266	1.8e-36	163.7
IMGVR_UViG_3300010236_000015.3300010236.Ga0136246_10000332_13	HHP04445.1	32.0	291	173	7	6	286	6	281	9.8e-35	157.9
IMGVR_UViG_3300010236_000015.3300010236.Ga0136246_10000332_13	WP_049967261.1	32.3	297	168	8	2	287	16	290	4.1e-33	152.5
IMGVR_UViG_3300010236_000015.3300010236.Ga0136246_10000332_13	RAP49679.1	35.0	263	129	7	43	286	49	288	2.0e-32	150.2
IMGVR_UViG_3300010236_000015.3300010236.Ga0136246_10000332_13	ROL55722.1	37.1	237	131	6	3	236	2	223	1.1e-30	144.4
IMGVR_UViG_3300010236_000015.3300010236.Ga0136246_10000332_13	WP_032544667.1	32.6	291	157	7	10	287	7	271	5.6e-30	142.1
IMGVR_UViG_3300010236_000015.3300010236.Ga0136246_10000332_13	WP_102815111.1	32.3	291	158	7	10	287	7	271	2.1e-29	140.2
IMGVR_UViG_3300010236_000015.3300010236.Ga0136246_10000332_13	EQH27375.1	33.2	280	148	7	21	287	5	258	4.7e-29	139.0
IMGVR_UViG_3300010236_000015.3300010236.Ga0136246_10000332_14	OYT64160.1	41.8	201	113	2	6	204	38	236	1.3e-36	163.7
IMGVR_UViG_3300010236_000015.3300010236.Ga0136246_10000332_14	RAP49678.1	37.2	199	118	3	6	198	42	239	3.9e-30	142.1
IMGVR_UViG_3300010236_000015.3300010236.Ga0136246_10000332_14	NLB54458.1	36.3	212	120	5	1	199	22	231	8.2e-28	134.4
IMGVR_UViG_3300010236_000015.3300010236.Ga0136246_10000332_14	OPY23620.1	35.5	200	121	3	6	198	39	237	3.1e-27	132.5
IMGVR_UViG_3300010236_000015.3300010236.Ga0136246_10000332_14	RLJ04215.1	35.5	197	119	3	6	198	44	236	2.6e-26	129.4
IMGVR_UViG_3300010236_000015.3300010236.Ga0136246_10000332_14	RLE37183.1	34.1	211	123	5	2	204	18	220	2.5e-21	112.8
IMGVR_UViG_3300010236_000015.3300010236.Ga0136246_10000332_14	QLH52774.1	30.2	199	127	4	6	198	43	235	6.3e-20	108.2
IMGVR_UViG_3300010236_000015.3300010236.Ga0136246_10000332_14	OYT63162.1	31.4	185	112	7	26	204	56	231	2.2e-12	83.2
IMGVR_UViG_3300010236_000015.3300010236.Ga0136246_10000332_15	OYT64161.1	40.2	229	131	4	2	227	1	226	2.1e-43	186.4
IMGVR_UViG_3300010236_000015.3300010236.Ga0136246_10000332_15	HEM23567.1	41.3	225	126	5	2	223	1	222	5.2e-39	171.8
IMGVR_UViG_3300010236_000015.3300010236.Ga0136246_10000332_15	NLZ53023.1	37.4	222	133	4	6	224	3	221	3.2e-36	162.5
IMGVR_UViG_3300010236_000015.3300010236.Ga0136246_10000332_15	RLJ04216.1	39.3	229	132	5	2	227	10	234	4.2e-36	162.2
IMGVR_UViG_3300010236_000015.3300010236.Ga0136246_10000332_15	RLG44866.1	38.5	231	134	5	2	227	6	233	1.0e-34	157.5
IMGVR_UViG_3300010236_000015.3300010236.Ga0136246_10000332_15	RLC84108.1	36.7	221	134	4	13	230	10	227	1.3e-34	157.1
IMGVR_UViG_3300010236_000015.3300010236.Ga0136246_10000332_15	WP_175417983.1	37.6	221	127	6	7	224	2	214	6.6e-34	154.8
IMGVR_UViG_3300010236_000015.3300010236.Ga0136246_10000332_15	RLF93577.1	38.1	210	115	4	1	210	1	195	2.5e-33	152.9
IMGVR_UViG_3300010236_000015.3300010236.Ga0136246_10000332_15	NLB54461.1	37.1	229	128	7	2	227	3	218	4.3e-33	152.1
IMGVR_UViG_3300010236_000015.3300010236.Ga0136246_10000332_15	HHO74449.1	36.3	226	137	5	2	224	1	222	7.3e-33	151.4
IMGVR_UViG_3300010236_000015.3300010236.Ga0136246_10000332_15	OQX56519.1	34.9	229	139	5	2	227	1	222	6.9e-31	144.8
IMGVR_UViG_3300010236_000015.3300010236.Ga0136246_10000332_15	ROL55755.1	33.9	230	145	4	1	227	20	245	2.2e-29	139.8
IMGVR_UViG_3300010236_000015.3300010236.Ga0136246_10000332_15	NMA26734.1	38.7	230	121	7	2	229	1	212	6.4e-29	138.3
IMGVR_UViG_3300010236_000015.3300010236.Ga0136246_10000332_15	QLH52773.1	30.6	232	146	6	2	227	1	223	4.0e-23	119.0
IMGVR_UViG_3300010236_000015.3300010236.Ga0136246_10000332_15	HHX39396.1	41.1	175	95	6	53	223	1	171	3.4e-22	115.9
IMGVR_UViG_3300010236_000015.3300010236.Ga0136246_10000332_15	RAP49677.1	33.3	210	125	6	2	209	1	197	4.5e-22	115.5
IMGVR_UViG_3300010236_000015.3300010236.Ga0136246_10000332_15	WP_170104059.1	30.8	208	134	3	2	209	1	198	1.1e-17	100.9
IMGVR_UViG_3300010236_000015.3300010236.Ga0136246_10000332_15	HAX24692.1	30.0	200	126	4	19	207	42	238	1.3e-10	77.4
IMGVR_UViG_3300010236_000015.3300010236.Ga0136246_10000332_15	HEP46036.1	39.8	93	53	2	6	98	9	98	6.7e-10	75.1
